gene	UNIPROT
LOC101849891	Q8N187
LOC101851452	Q9P2E3
LOC101851452	Q9P2E3
LOC101851452	Q9P2E3
LOC101851452	Q9P2E3
LOC101851452	Q9P2E3
LOC101851452	Q9P2E3
LOC101851839	Q15024
LOC101852058	O75489
LOC101852285	P19174
LOC101852285	P19174
LOC101852285	P19174
LOC101854832	A0A1B0GV85
LOC101855063	Q14676
LOC101855299	Q8N6S4
LOC101854294	Q8N6S4
LOC101854294	Q8N6S4
LOC101856388	O15072
LOC101856388	O15072
LOC101856615	A0AVF1
LOC101856848	Q12767
LOC101856848	Q12767
LOC101856848	Q12767
LOC101856223	P33527
LOC106013498	O15438
LOC106013498	O15438
LOC101857069	P33527
LOC101857288	Q9Y305
LOC101857685	Q8NEG7
LOC101857685	Q8NEG7
LOC101857685	Q8NEG7
LOC106013500	Q14BN4
LOC101858140	Q9HCK4
LOC101858140	Q9HCK4
LOC101858140	Q9HCK4
LOC101858140	Q9HCK4
LOC101858368	Q68CR1
LOC101859052	Q6NT32
LOC101860534	Q99675
LOC101860534	Q99675
LOC106013504	Q9Y4F4
LOC101860774	Q9Y4F4
LOC101860774	Q9Y4F4
LOC101861243	Q9BWH6
LOC101861694	Q9BWH6
LOC101859445	Q9H9H4
LOC101859445	Q9H9H4
LOC101859445	Q9H9H4
LOC101862310	Q9H5V9
LOC101864489	P15848
LOC101864720	P15848
LOC101845134	P15848
LOC101845365	Q5FYB0
LOC101846040	Q9ULJ7
LOC101846040	Q9ULJ7
LOC101846040	Q9ULJ7
LOC101846040	Q9ULJ7
LOC101846040	Q9ULJ7
LOC101846040	Q9ULJ7
LOC101846469	Q9NUB1
LOC101846697	O95406
LOC101846926	Q86X10
LOC101846926	Q86X10
LOC101846926	Q86X10
LOC101846926	Q86X10
LOC101846926	Q86X10
LOC106013509	Q9NQ66
LOC101847295	Q969U7
LOC101847773	P29279
LOC106013510	P21941
LOC106013510	P21941
LOC106013510	P21941
LOC101848851	O95544
LOC101848004	Q9BTX7
LOC101849090	Q8NBH2
LOC101849328	O95497
LOC101848248	Q07352
LOC101848248	Q07352
LOC101850520	Q494W8
LOC101850762	Q15582
LOC101850762	Q15582
LOC101850762	Q15582
LOC101849802	Q8NFM7
LOC118478787	Q17RP2
LOC101850292	Q9Y5Z6
LOC118477202	Q9BRP0
LOC101852736	Q8NFM7
LOC101853418	Q96QZ7
LOC101853418	Q96QZ7
LOC101853418	Q96QZ7
LOC101853652	Q6UWL6
LOC101853652	Q8N441
LOC101853652	Q8N441
LOC101854055	Q15327
LOC101854055	Q15327
LOC101855064	O95251
LOC101855064	O95251
LOC101855300	P83111
LOC101856298	O15169
LOC101855684	O75845
LOC101856061	O77932
LOC101857214	Q9NZI2
LOC101857448	Q6PML9
LOC101857448	Q6PML9
LOC101857840	Q8IW45
LOC101858223	Q96DM1
LOC101859138	Q6ZSM3
LOC101858674	Q5BJF6
LOC101858674	Q5BJF6
LOC101858674	Q5BJF6
LOC101858674	Q5BJF6
LOC101859368	Q9H7B4
LOC101859604	Q96DM1
LOC101859823	O75063
LOC101860056	O75398
LOC106013521	Q5TZA2
LOC106013522	Q9H299
LOC101861624	O14653
LOC101860535	Q96DM1
LOC101860775	Q92847
LOC101861007	Q8TC41
LOC101861854	Q641Q2
LOC101861854	Q641Q2
LOC101861854	Q9Y4E1
LOC101861854	Q9Y4E1
LOC101861400	Q6P996
LOC101863219	O60519
LOC101862760	P62888
LOC101863469	Q9NQT8
LOC106013523	Q9H1H9
LOC101863702	Q9H1H9
LOC101864655	P11166
LOC101863938	O15514
LOC101845366	Q9H2U1
LOC101845366	Q9H2U1
LOC101845366	Q9H2U1
LOC101845366	Q9H2U1
LOC101845586	Q9NPG2
LOC101845811	Q8N4G2
LOC101846542	Q53GD3
LOC106013526	Q9BY78
LOC101846777	Q96CN4
LOC101846777	Q96CN4
LOC101846777	Q96CN4
LOC101847002	P31268
LOC101848788	P15884
LOC101849012	P23528
LOC101849254	Q6V0I7
LOC101849254	Q6V0I7
LOC101849254	Q6V0I7
LOC101849254	Q6V0I7
LOC101849254	Q6V0I7
LOC101849254	Q6V0I7
LOC101849254	Q6V0I7
LOC101849254	Q6V0I7
LOC101849254	Q6V0I7
LOC101849254	Q6V0I7
LOC101847695	Q9NPJ1
LOC101848155	Q14739
LOC101848155	Q14739
LOC101848155	Q14739
LOC101847917	Q14739
LOC101848558	O00418
LOC101849893	Q96AD5
LOC101849893	Q96AD5
LOC101850374	Q96ER3
LOC101850855	Q495T6
LOC101851083	Q86Y38
LOC101851305	O15431
LOC101851539	P10620
LOC101851539	P10620
LOC106013530	P10620
LOC101851901	P10620
LOC101852129	O43916
LOC101852129	O43916
LOC101852738	P24043
LOC101853130	P50226
LOC101853357	Q8NHV1
LOC101853589	Q96F15
LOC101853825	P55265
LOC101854537	A0A1B0GTH9
LOC101854056	O95400
LOC101854056	O95400
LOC106013532	Q86YT5
LOC101854762	Q15019
LOC101854988	Q8IZT8
LOC101854988	Q8IZT8
LOC101854988	Q8IZT8
LOC101855533	Q12873
LOC101856225	O94782
LOC101856225	O94782
LOC101856225	O94782
LOC101856225	O94782
LOC101857070	Q16515
LOC101857070	Q16515
LOC101856616	Q14590
LOC101856616	Q14590
LOC101856616	Q14590
LOC101856616	Q14590
LOC101856616	Q14590
LOC101856616	Q14590
LOC101856616	Q14590
LOC101856616	Q14590
LOC101856616	Q14590
LOC101856616	Q14590
LOC101856616	Q14590
LOC101856616	Q14590
LOC101856616	Q14590
LOC101856616	Q14590
LOC101857289	O95497
LOC101857525	Q8NHV1
LOC101858977	Q9Y5Z6
LOC101859207	Q8IXB1
LOC101860212	Q9Y5H3
LOC101860212	Q9Y5H3
LOC101860455	O15055
LOC101860703	Q9H089
LOC101860934	P25942
LOC101861167	Q53H47
LOC106013540	Q8NI27
LOC101861550	O75132
LOC101862460	O95071
LOC101862460	O95071
LOC101862460	O95071
LOC106013541	P0DP25
LOC106013541	P0DP25
LOC101862910	P13497
LOC101863147	P33527
LOC101863147	P33527
LOC101863147	P33527
LOC101863147	P33527
LOC101863391	Q9P2U7
LOC118478801	P05067
LOC101863629	P50225
LOC101863856	O00625
LOC101864106	Q7Z695
LOC101864345	P51151
LOC101864345	P51151
LOC101864345	P51151
LOC101844960	Q06187
LOC101844960	Q06187
LOC106013543	O75369
LOC101845734	Q8TBM7
LOC106013544	Q9UKE5
LOC101845965	P05026
LOC101846174	P38159
LOC101846390	P14652
LOC118478804	Q07954
LOC118478804	Q07954
LOC118478804	Q07954
LOC118478804	Q07954
LOC118478804	Q07954
LOC118478804	Q07954
LOC118478804	Q07954
LOC118478804	Q07954
LOC118478805	Q07954
LOC118478805	Q07954
LOC118478805	Q07954
LOC118478805	Q07954
LOC118478805	Q07954
LOC118478805	Q07954
LOC101847775	P23141
LOC101848703	P33527
LOC101848703	P33527
LOC101848928	Q9H2M3
LOC101847297	P55008
LOC101849170	P49281
LOC101850683	M0QZD8
LOC118477203	M0QZD8
LOC118477203	M0QZD8
LOC101849420	Q9BV23
LOC101849804	P54198
LOC101849804	P54198
LOC101849804	P54198
LOC101850214	Q92616
LOC101850918	P41181
LOC101850918	P41181
LOC101850918	P41181
LOC101851453	Q9NP97
LOC100533530	A6NMZ7
LOC100533530	A6NMZ7
LOC100533530	A6NMZ7
LOC100533530	A6NMZ7
LOC101852059	Q9NZF1
LOC101852739	Q92896
LOC101852968	Q96DB5
LOC101853202	Q8N0Z6
LOC101853420	Q9BRX5
LOC101853420	Q9BRX5
LOC101853895	Q01954
LOC101853895	Q01954
LOC101853895	Q01954
LOC101853895	Q01954
LOC101853895	Q01954
LOC101853895	Q01954
LOC101853895	Q01954
LOC101854372	B2RTY4
LOC101854372	B2RTY4
LOC101854609	Q5T2R2
LOC101855534	Q9H2F5
LOC101854835	O75884
LOC101854835	O75884
LOC101854835	O75884
LOC101854835	O75884
LOC101854835	O75884
LOC101855759	O14524
LOC101855986	Q15119
LOC101856226	Q6UWP2
LOC101856617	Q9NQM4
LOC101857290	Q14980
LOC106013551	O00370
LOC101856850	Q6UWP2
LOC101857526	P08684
LOC101857755	Q6U841
LOC101857755	Q6U841
LOC101857755	Q6U841
LOC101857755	Q6U841
LOC101857755	Q6U841
LOC101857755	Q6U841
LOC101857755	Q6U841
LOC101857755	Q6U841
LOC101857755	Q6U841
LOC101857755	Q6U841
LOC101857755	Q6U841
LOC101857755	Q6U841
LOC101857755	Q6U841
LOC101857755	Q6U841
LOC101857755	Q6U841
LOC101857755	Q6U841
LOC101857755	Q6U841
LOC101857987	Q8TDM6
LOC101858224	Q92752
LOC101859208	Q9P2E9
LOC101859208	Q9P2E9
LOC101859208	Q9P2E9
LOC101858450	O76075
LOC101858751	Q13148
LOC101859676	Q13148
LOC101859676	Q13148
LOC101859897	Q5TA45
LOC101859897	Q5TA45
LOC101860134	P21217
LOC101860376	Q13185
LOC101860376	Q13185
LOC101861084	P21728
LOC100533292	P42261
LOC106013554	Q96NL6
LOC101861998	Q96NL6
LOC106013556	P15428
LOC101862227	P15428
LOC101861777	P15428
LOC101862461	O94779
LOC101862461	O94779
LOC101862693	Q9UL45
LOC101863148	O94992
LOC101864267	Q53TQ3
LOC101864267	Q53TQ3
LOC101863393	Q12999
LOC101863393	Q12999
LOC101863783	Q8TBP6
LOC101864490	Q8WVP7
LOC101864032	Q8WUU5
LOC101845282	P40123
LOC101845137	Q9H0Z9
LOC101845510	A0A2R8Y619
LOC101845735	Q1RMZ1
LOC101845735	Q1RMZ1
LOC101845735	Q1RMZ1
LOC101845735	Q1RMZ1
LOC101845966	Q8IV35
LOC106013557	Q7RTS9
LOC101846175	Q7RTS9
LOC101846391	Q96CS2
LOC101846615	Q70Z53
LOC101846847	Q9HCR9
LOC101846847	Q9HCR9
LOC101846847	Q9HCR9
LOC101846847	Q9HCR9
LOC101846847	Q9HCR9
LOC101846847	Q9HCR9
LOC101847074	Q96AC1
LOC101847298	Q9BQL6
LOC101848623	Q9Y217
LOC101847541	Q8N3Z3
LOC101848852	Q9NTI5
LOC101848852	Q9NTI5
LOC101847777	Q14094
LOC101848393	P51959
LOC101849091	P49763
LOC101849736	Q96RL7
LOC101849736	Q96RL7
LOC106013559	Q709C8
LOC101849329	A0AVK6
LOC118478815	Q6XYQ8
LOC101849972	Q9H467
LOC101849972	Q9H467
LOC101849972	Q9H467
LOC101849972	Q9H467
LOC101850375	Q6P988
LOC101850610	Q92734
LOC101850856	P50747
LOC101851085	P57058
LOC101851307	Q15147
LOC101851454	Q32M88
LOC101851902	Q9Y283
LOC101851902	Q9Y283
LOC101851902	Q9Y283
LOC101851902	Q9Y283
LOC101852131	Q9ULJ7
LOC101852131	Q9ULJ7
LOC101852131	Q9ULJ7
LOC101852131	Q9ULJ7
LOC101852366	Q8IUR7
LOC101852366	Q8IUR7
LOC101852366	Q8IUR7
LOC101852366	Q8IUR7
LOC101852366	Q8IUR7
LOC101852366	Q8IUR7
LOC101852366	Q8IUR7
LOC101852366	Q8IUR7
LOC101852366	Q8IUR7
LOC101852366	Q8IUR7
LOC101852366	Q8IUR7
LOC101853270	A0PJE2
LOC101853270	A0PJE2
LOC101853506	Q96P53
LOC101855606	Q3KP44
LOC101853897	P62136
LOC101854296	Q92804
LOC101854296	Q92804
LOC101854296	Q92804
LOC101854296	Q92804
LOC101854296	Q92804
LOC101854296	Q92804
LOC106013562	Q96BD0
LOC101857072	Q96NW7
LOC101857072	Q96NW7
LOC101857686	P62820
LOC101859605	Q5TGI4
LOC101858675	O75899
LOC101859825	P35367
LOC118478818	Q99523
LOC101860057	Q99523
LOC101860457	Q9NR55
LOC106013569	O15403
LOC106013570	P13611
LOC101860704	Q99946
LOC101861402	Q92540
LOC101861625	O76082
LOC101862079	Q5T8I3
LOC101862983	Q8NBT3
LOC101863220	P05177
LOC101862311	Q9BTZ2
LOC101862311	Q9BTZ2
LOC101863470	Q9HBX8
LOC101863470	Q9HBX8
LOC101864491	Q5HYC2
LOC101864108	Q7Z5B4
LOC101864347	Q15746
LOC101844962	P20273
LOC101845967	Q9NQI0
LOC101845369	P55072
LOC101845369	P55072
LOC106013571	P32238
LOC101846392	Q7Z4S6
LOC101846392	Q7Z4S6
LOC101847075	Q9Y6W6
LOC101847542	Q8N957
LOC101848008	Q12770
LOC118478820	Q7Z418
LOC101848624	Q6Y288
LOC118478821	Q6Y288
LOC101848853	Q6P2Q9
LOC101849330	P24928
LOC106013572	P24928
LOC101849570	O00762
LOC101849570	O00762
LOC101849805	Q96EP0
LOC101849805	Q96EP0
LOC101850046	Q8TB36
LOC101850293	Q96AQ8
LOC101850521	Q9NUP1
LOC101853507	P20645
LOC101852970	P20645
LOC101853132	Q9UGI0
LOC101853132	Q9UGI0
LOC101853132	Q9UGI0
LOC101853132	Q9UGI0
LOC101854213	Q10469
LOC101854454	Q7Z449
LOC101854454	Q7Z449
LOC101855151	P10635
LOC101855383	P05093
LOC101855607	P10635
LOC101855833	P04798
LOC101856062	P10635
LOC101856299	P05455
LOC106013574	P78536
LOC100533548	P78536
LOC101856766	O14709
LOC101856766	O14709
LOC101856766	O14709
LOC101856766	O14709
LOC101856766	O14709
LOC101856766	O14709
LOC101856766	O14709
LOC106013579	Q9NYT6
LOC106013579	Q9NYT6
LOC106013579	Q9NYT6
LOC106013579	Q9NYT6
LOC106013579	Q9NYT6
LOC106013576	Q86WZ6
LOC106013576	Q86WZ6
LOC106013576	Q86WZ6
LOC106013576	Q86WZ6
LOC106013577	Q15853
LOC101857449	P52434
LOC101857687	P30556
LOC101857913	Q9UPW0
LOC101857913	Q9UPW0
LOC101858370	Q14469
LOC101858585	Q9GZV3
LOC101858815	A8TX70
LOC101858815	A8TX70
LOC101858815	A8TX70
LOC101858815	A8TX70
LOC101858815	A8TX70
LOC101858815	A8TX70
LOC101858815	A8TX70
LOC101859054	O00339
LOC101859054	O00339
LOC101859054	O00339
LOC101859054	O00339
LOC101859285	Q99715
LOC101859285	Q99715
LOC101859285	Q99715
LOC101859285	Q99715
LOC101861247	O75897
LOC101863394	Q96CW5
LOC101862151	P05026
LOC101863631	Q8TC92
LOC101862539	P34949
LOC101864492	O43900
LOC101845434	Q9UHA3
LOC101864658	O14966
LOC101864658	O14966
LOC101845889	P63261
LOC101845889	P63261
LOC101847159	Q9GZZ6
LOC101846103	Q9UBM7
LOC101846929	O14832
LOC101847623	Q9BXF9
LOC101847623	Q9BXF9
LOC101847623	Q9BXF9
LOC101848930	Q8N1C3
LOC101847849	O14649
LOC118478827	O43566
LOC118478827	O43566
LOC118478828	O43566
LOC118478828	O43566
LOC118478829	O14924
LOC118478829	O14924
LOC101849659	Q9BU19
LOC101850127	P35998
LOC101850377	Q7RTX9
LOC101850377	Q7RTX9
LOC101851087	P07737
LOC101851542	Q14CW9
LOC101851542	Q14CW9
LOC101852442	Q9Y2I8
LOC101852889	O94880
LOC101852889	O94880
LOC101853359	Q99829
LOC101853592	Q9H7F0
LOC106013586	Q15582
LOC106013586	Q15582
LOC106013587	Q9UQ10
LOC101855152	P51589
LOC101855384	O60285
LOC118478837	Q6P1L6
LOC118478837	Q6P1L6
LOC118478837	Q6P1L6
LOC118478837	Q6P1L6
LOC118478837	Q6P1L6
LOC118478837	Q6P1L6
LOC101854910	P49685
LOC101856063	Q13255
LOC118478838	O00222
LOC101856620	P11166
LOC101856854	P51170
LOC101857988	Q96MW5
LOC101857528	P35398
LOC101858226	Q8IY95
LOC101857756	P10646
LOC101857756	P10646
LOC101857756	P10646
LOC101857756	P10646
LOC101857756	P10646
LOC101857756	P10646
LOC101858676	Q99538
LOC101860060	O95996
LOC101860060	O95996
LOC101860294	Q9C0G6
LOC101858903	Q9C0G6
LOC101858903	Q9C0G6
LOC106013589	Q9C0G6
LOC106013590	Q9C0G6
LOC101859055	Q9C0G6
LOC106013591	Q13268
LOC106013592	Q5JXM2
LOC101859286	O43396
LOC101859286	O43396
LOC101859286	O43396
LOC101859286	O43396
LOC101859608	A6NK53
LOC101859608	A6NK53
LOC101859608	A6NK53
LOC101859608	A6NK53
LOC101859608	A6NK53
LOC101859608	A6NK53
LOC101860777	Q13976
LOC101861011	Q8WWB3
LOC101861011	Q8WWB3
LOC101862312	Q96LM5
LOC101862540	O75530
LOC106013593	Q9Y694
LOC101862761	Q13145
LOC118478840	Q96QS3
LOC101862984	Q8TC29
LOC101863940	P0C1Z6
LOC101863221	Q7Z449
LOC101863471	Q7Z449
LOC101846257	Q9BYV7
LOC101864572	Q5JVG2
LOC101864572	Q5JVG2
LOC101864572	Q5JVG2
LOC101864572	Q5JVG2
LOC101864572	Q5JVG2
LOC101864572	Q5JVG2
LOC101864572	Q5JVG2
LOC101864572	Q5JVG2
LOC101845051	P82650
LOC101845051	P82650
LOC106013595	P82650
LOC101845283	Q8N1D5
LOC101847160	Q8NCX0
LOC101847160	Q8NCX0
LOC101845511	P62879
LOC101845511	P62879
LOC101845511	P62879
LOC101847389	Q5T447
LOC101847918	Q6DJT9
LOC101847918	Q6DJT9
LOC101847918	Q6DJT9
LOC101847918	Q6DJT9
LOC101849093	Q9WJR5
LOC101848625	Q5T447
LOC101849331	Q13351
LOC101850048	Q9NYK1
LOC106013599	Q96EY1
LOC101849807	Q99575
LOC101849807	Q99575
LOC101850294	Q8NCH0
LOC101850523	P28330
LOC101852133	Q13813
LOC101852133	Q13813
LOC101852133	Q13813
LOC101852133	Q13813
LOC101852133	Q13813
LOC101852133	Q13813
LOC101852133	Q13813
LOC101852133	Q13813
LOC101852133	Q13813
LOC101852133	Q13813
LOC101852133	Q13813
LOC101852133	Q13813
LOC101851088	Q9UBY8
LOC106013600	P16157
LOC106013600	P16157
LOC106013600	P16157
LOC106013600	P16157
LOC101852583	Q9Y2I1
LOC118478843	Q9Y2I1
LOC101851544	Q6ZNA1
LOC101851544	Q6ZNA1
LOC101851544	Q6ZNA1
LOC101851544	Q6ZNA1
LOC101851544	Q6ZNA1
LOC101851544	Q6ZNA1
LOC106013602	P63096
LOC101853044	Q15417
LOC101853271	P53365
LOC101853271	P53365
LOC101853271	P53365
LOC101853271	P53365
LOC101853983	Q9Y5J6
LOC101853983	Q9Y5J6
LOC101854214	Q96PY6
LOC101854214	Q96PY6
LOC101854214	Q96PY6
LOC101854679	Q6ZR08
LOC101855067	O94889
LOC101857689	P11047
LOC101857915	Q6NUK1
LOC101856768	Q6KCM7
LOC101856768	Q6KCM7
LOC101856768	Q6KCM7
LOC101856768	Q6KCM7
LOC101856768	Q6KCM7
LOC101856768	Q6KCM7
LOC101856768	Q6KCM7
LOC101856768	Q6KCM7
LOC101857452	O75955
LOC101857452	O75955
LOC101858587	Q562R1
LOC101858817	Q9UPQ7
LOC101858817	Q9UPQ7
LOC101859898	Q14790
LOC101859898	Q14790
LOC101860859	O95096
LOC101861779	O60826
LOC101861086	Q9ULC4
LOC101861086	Q9ULC4
LOC101862000	Q96IG2
LOC101862000	Q96IG2
LOC101861329	Q0VDI3
LOC101861329	Q0VDI3
LOC101862228	Q5T9S5
LOC101862462	Q9P2Z0
LOC118478848	Q9NP72
LOC106013607	P35348
LOC101864348	Q9HBH9
LOC101862695	Q96RN5
LOC101862695	Q96RN5
LOC101862913	P62253
LOC101863706	E9PQ18
LOC101863151	Q96HA8
LOC101863151	Q96HA8
LOC101863151	Q96HA8
LOC101845052	Q2NKQ1
LOC101845891	Q9NZR2
LOC101845891	Q9NZR2
LOC101845891	Q9NZR2
LOC101845891	Q9NZR2
LOC101845891	Q9NZR2
LOC101845891	Q9NZR2
LOC101845891	Q9NZR2
LOC101845891	Q9NZR2
LOC101845891	Q9NZR2
LOC101845891	Q9NZR2
LOC101845891	Q9NZR2
LOC101845891	Q9NZR2
LOC101845891	Q9NZR2
LOC101845891	Q9NZR2
LOC101845891	Q9NZR2
LOC101845891	Q9NZR2
LOC101845891	Q9NZR2
LOC118478850	A0A1B0GWB2
LOC101846105	Q92673
LOC101846105	Q92673
LOC101846105	Q92673
LOC101846105	Q92673
LOC101846105	Q92673
LOC101846105	Q92673
LOC101845284	Q6P2H8
LOC101846931	P20815
LOC101846701	Q9NRZ5
LOC101846701	Q9NRZ5
LOC101847390	O00423
LOC101848855	P37059
LOC101849095	Q5SXM1
LOC101849095	Q5SXM1
LOC101849095	Q5SXM1
LOC101849809	O14756
LOC101851379	O43866
LOC101851379	O43866
LOC101851379	O43866
LOC101850049	P49589
LOC101850049	P49589
LOC101850614	Q04837
LOC106013612	P40305
LOC101852443	Q15843
LOC118478853	Q6V0I7
LOC118478853	Q6V0I7
LOC101852890	Q8N2E2
LOC101852890	Q8N2E2
LOC106013613	Q8N2E2
LOC101851616	Q14687
LOC101853134	O00506
LOC101853134	O00506
LOC101855836	O75352
LOC101854765	Q96T23
LOC101854765	Q96T23
LOC101854765	Q96T23
LOC101854765	Q96T23
LOC101854765	Q96T23
LOC101854765	Q96T23
LOC101854765	Q96T23
LOC101854765	Q96T23
LOC101854765	Q96T23
LOC101854765	Q96T23
LOC101854541	Q6ZN57
LOC101854541	Q6ZN57
LOC101854541	Q6ZN57
LOC101854541	Q6ZN57
LOC106013614	P34925
LOC101856545	P08263
LOC101856992	Q5VUG0
LOC101856302	Q99543
LOC101857453	Q9NZA1
LOC101857916	P23229
LOC101857916	P23229
LOC106013616	O00370
LOC101857690	Q9BVG8
LOC101858145	P0DPD6
LOC101858373	P53999
LOC101859212	P0DPH8
LOC101858982	P08183
LOC101858982	P08183
LOC101858982	P08183
LOC101858982	P08183
LOC101858982	P08183
LOC101858982	P08183
LOC101858982	P08183
LOC101858982	P08183
LOC101858982	P08183
LOC101858982	P08183
LOC101858982	P08183
LOC101858982	P08183
LOC101858982	P08183
LOC101858982	P08183
LOC101858982	P08183
LOC101858982	P08183
LOC101858982	P08183
LOC101858982	P08183
LOC101858982	P08183
LOC101858982	P08183
LOC106013617	P21439
LOC106013617	P21439
LOC101859452	Q5JTN6
LOC101859452	Q5JTN6
LOC101859452	Q5JTN6
LOC101859452	Q5JTN6
LOC101859452	Q5JTN6
LOC101859452	Q5JTN6
LOC101860061	Q19AV6
LOC101860296	Q9UBR1
LOC101859828	Q15582
LOC101859828	Q15582
LOC101859828	Q15582
LOC101860541	Q9P0Z9
LOC101861249	Q8NEY3
LOC101861249	Q8NEY3
LOC101861249	Q8NEY3
LOC101861627	Q8IVH4
LOC101861627	Q8IVH4
LOC101862001	Q9NWU5
LOC101862229	Q8TEQ6
LOC106013619	Q8WXS8
LOC101863152	O94898
LOC101863152	O94898
LOC100533225	Q92777
LOC101863786	Q14145
LOC101864269	Q969M3
LOC101864269	Q969M3
LOC101864494	P20815
LOC101844964	O60285
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC101845205	Q8WZ42
LOC106013622	P24462
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
LOC101845892	Q8WZ42
